643120,5277607
643120,5277607
643263,5277741
643263,5277741
643390,5277596
643390,5277596
643367,5278407
643367,5278407
643068,5278323
643068,5278323
643068,5278323
642989,5278575
642989,5278575
642990,5278571
642992,5278567
642992,5278567
642998,5278563
642998,5278563
642998,5278563
642987,5278599
642986,5278596
642613,5278224
642613,5278224
642606,5278219
642606,5278219
643485,5278821
643485,5278821
643723,5278956
643723,5278956
643716,5278941
643716,5278941
643713,5278930
643713,5278930
643709,5278995
643709,5278995
644397,5279150
644069,5279308
644069,5279308
643192,5279012
643192,5279012
642997,5278940
642997,5278940
642975,5278729
644249,5278667
644375,5278739
644375,5278739
644683,5278455
644687,5278456
644687,5278456
644690,5278457
644690,5278457
644020,5277437
644020,5277437
644092,5277523
644092,5277523
644161,5277657
644161,5277657
644424,5277768
644683,5277963
644683,5277963
644509,5276588
644509,5276588
644395,5276879
644395,5276879
644803,5276632
644886,5276445
645299,5277725
645299,5277725
644697,5277217
644697,5277217
645324,5277642
645324,5277642
641163,5277829
641163,5277829
641163,5277829
641219,5277845
641219,5277845
641219,5277845
641230,5277845
641230,5277845
641230,5277845
640845,5277201
640845,5277201
640380,5277243
640380,5277243
640023,5277522
640023,5277522
640023,5277522
648209,5276121
640163,5277045
640304,5277254
640304,5277254
640304,5277254
648697,5276297
648697,5276297
640785,5277642
640785,5277642
640785,5277642
641796,5276615
641796,5276615
641602,5277012
641602,5277012
641597,5277005
648354,5277957
648354,5277957
648354,5277957
648206,5278069
648206,5278069
648618,5277110
648618,5277110
648618,5277110
648618,5277110
648777,5277263
648777,5277263
648777,5277263
647919,5277425
647919,5277425
647919,5277425
647127,5276892
646956,5276650
646956,5276650
646956,5276650
646969,5276641
646969,5276641
646969,5276641
646954,5276634
646954,5276634
646954,5276634
645360,5280169
645360,5280169
645379,5280342
645483,5280379
645483,5280379
645483,5280379
645366,5280498
645366,5280498
645366,5280498
645289,5280605
645289,5280605
645156,5280719
645156,5280719
645156,5280719
645082,5280403
644331,5279860
644331,5279860
644644,5279880
644644,5279880
644604,5280161
643959,5279991
643959,5279991
643969,5279989
643969,5279989
643969,5279971
643969,5279971
645854,5280552
645854,5280552
645854,5280552
646256,5280464
646256,5280464
646256,5280464
646619,5280475
646619,5280475
646341,5281986
646074,5282411
646074,5282411
646078,5282401
646088,5282397
646088,5282408
646088,5282408
646088,5282408
646012,5285931
646012,5285931
646012,5285931
645914,5286118
645914,5286118
645921,5286131
645921,5286131
644007,5279931
644007,5279931
643886,5279862
643886,5279862
643873,5279852
643756,5280186
643756,5280186
643756,5280186
643461,5280497
643461,5280497
643594,5280994
643594,5280994
643594,5280994
643594,5280994
643328,5280598
643328,5280598
643502,5280379
643502,5280379
643502,5280379
643018,5279821
643018,5279821
642805,5279888
642805,5279888
642786,5279879
642786,5279879
643099,5280382
643099,5280382
643099,5280382
646091,5286395
646348,5286567
646348,5286567
646696,5287230
646663,5287262
646663,5287262
646639,5288503
646639,5288503
646639,5288503
646639,5288503
647264,5289424
642640,5281061
642640,5281061
642640,5281061
642640,5281061
642703,5281045
642703,5281045
642703,5281045
642725,5281029
642725,5281029
642725,5281029
642947,5280978
642728,5280674
642728,5280674
642982,5280408
642982,5280408
642982,5280408
642574,5281596
642574,5281596
642574,5281596
642564,5281593
642542,5281647
642542,5281647
642542,5281647
642539,5281641
642539,5281641
642510,5281814
642510,5281814
642510,5281814
642863,5282003
642863,5282003
642863,5282003
642863,5282003
645046,5281557
645046,5281557
645046,5281557
645333,5279470
645333,5279470
645333,5279470
645113,5279442
645113,5279442
645113,5279442
648658,5284181
648658,5284181
648658,5284181
646922,5288391
647516,5288799
647516,5288799
649316,5289241
649316,5289241
649256,5289325
649256,5289325
649256,5289325
649720,5289900
649720,5289900
649720,5289900
649708,5289897
649699,5289894
649699,5289894
649687,5289894
649687,5289894
649687,5289894
649675,5290162
649581,5289006
649581,5289006
649520,5288519
649520,5288519
649520,5288519
649614,5287783
649614,5287783
649614,5287783
649614,5287783
649614,5287783
648825,5288583
648825,5288583
648305,5289078
648305,5289078
648305,5289078
648305,5289078
647968,5289321
647968,5289321
647968,5289321
647950,5289321
647950,5289321
647950,5289321
647950,5289321
647950,5289321
648795,5288007
648795,5288007
648795,5288007
648795,5288007
647538,5289915
647509,5289920
647509,5289920
647761,5290020
647761,5290020
647761,5290020
647792,5290146
647832,5290093
647832,5290093
647832,5290093
647805,5289718
647805,5289718
647805,5289718
647805,5289718
647805,5289718
647632,5289537
647632,5289537
647015,5289140
647015,5289140
647015,5289140
646939,5289090
646939,5289090
646939,5289090
646516,5288861
646516,5288861
646557,5288823
646557,5288823
646557,5288823
646557,5288823
646284,5289646
646284,5289646
646284,5289646
646284,5289646
646070,5288795
646070,5288795
646070,5288795
645433,5288267
645433,5288267
645433,5288267
645354,5288154
645354,5288154
645354,5288154
645354,5288154
645536,5288091
645536,5288091
645536,5288091
645122,5288924
645122,5288924
645122,5288924
649619,5277867
649619,5277867
649631,5277864
649631,5277864
649743,5277794
649743,5277794
649964,5277381
649964,5277381
649964,5277381
649991,5277366
649991,5277366
649991,5277366
650140,5277393
650140,5277393
650140,5277393
649499,5277213
649499,5277213
649499,5277213
647987,5275976
647987,5275976
647987,5275976
648024,5275947
648024,5275947
648024,5275947
648107,5276056
648107,5276056
648107,5276056
648107,5276056
648203,5276116
648203,5276116
648212,5276114
648212,5276114
648376,5276133
648376,5276133
648376,5276133
648670,5276252
648670,5276252
648679,5276245
648679,5276245
648679,5276245
648679,5276245
648690,5276241
648690,5276241
648690,5276241
647443,5276246
647443,5276246
647443,5276246
543497.6562,5175003.053
543497.6562,5175003.053
545789.3079,5166716.442
543745.9604,5170035.053
518115.4011,5145118.045
518115.4011,5145118.045
518115.4011,5145118.045
518115.4011,5145118.045
545544.5619,5168165.398
545544.5619,5168165.398
545544.5619,5168165.398
545544.5619,5168165.398
545544.5619,5168165.398
545544.5619,5168165.398
545544.5619,5168165.398
545789.3079,5166716.442
545789.3079,5166716.442
545789.3079,5166716.442
545789.3079,5166716.442
543349.0804,5175001.982
543349.0804,5175001.982
543349.0804,5175001.982
518115.4011,5145118.045
518115.4011,5145118.045
545544.5619,5168165.398
545544.5619,5168165.398
545789.3079,5166716.442
589586.4579,5282032.555
589586.4579,5282032.555
589586.4579,5282032.555
601448.47,5285809.106
601448.47,5285809.106
601448.47,5285809.106
599862.4359,5285936.059
599862.4359,5285936.059
594942.8515,5247348.946
594942.8515,5247348.946
594942.8515,5247348.946
594942.8515,5247348.946
585514.539,5282434.555
585514.539,5282434.555
585514.539,5282434.555
585514.539,5282434.555
610999.3074,5276750.049
610999.3074,5276750.049
610999.3074,5276750.049
601173.7009,5266751.806
601173.7009,5266751.806
634019.9115,5271550.784
597139.3376,5250256.402
597139.3376,5250256.402
597139.3376,5250256.402
591938.2471,5282316.203
591938.2471,5282316.203
591938.2471,5282316.203
595358.7488,5284810.607
595358.7488,5284810.607
595358.7488,5284810.607
595358.7488,5284810.607
595358.7488,5284810.607
595358.7488,5284810.607
596358.4276,5284857.953
596358.4276,5284857.953
596358.4276,5284857.953
596358.4276,5284857.953
611030.7817,5291511.919
611030.7817,5291511.919
611030.7817,5291511.919
567917.584,5240954.781
567917.584,5240954.781
567897.3016,5240892.802
567919.3608,5240800.435
567919.3608,5240800.435
567940.3541,5240800.677
567940.3541,5240800.677
585343.7094,5282709.947
661889.3508,5329288.03
661889.3508,5329288.03
661889.3508,5329288.03
661889.3508,5329288.03
581445.4645,5315260.12
581445.4645,5315260.12
507783.517,5358779.624
514424.8076,5359564.125
517187.6861,5364017.78
515107.0294,5366018.906
519259.6448,5358929.848
518067.6591,5365162.877
540083.4174,5345946.707
535797.7826,5335667.575
543476.8181,5333497.625
545950.1801,5341946.057
554275.6322,5342976.23
554284.2114,5355049.57
513008.0466,5321986.373
502347.7436,5320675.945
502840.5916,5329228.177
503070.228,5324936.816
581445.4645,5315260.12
581445.4645,5315260.12
501366.3478,5359701.088
501366.3478,5359701.088
513084.1247,5361320.865
511537.3993,5363756.779
494253.4568,5361834.793
512056.287,5361287.77
502166.7974,5364240.007
501447.0933,5366802.51
504408.6687,5361246.237
508512.782,5366406.924
517187.6861,5364017.78
538948.9334,5346031.489
535797.7826,5335667.575
537999.1238,5343153.597
549013.6407,5331164.82
539630.9904,5351717.537
538031.6165,5350656.832
535749.0624,5356601.309
537461.8064,5358989.881
539973.8713,5361538.922
537725.991,5362573.405
549927.4697,5342473.433
542211.4799,5339755.927
526488.1504,5325706.35
558983.4108,5332555.477
562276.8244,5329965.724
567461.4238,5328634.825
566133.0009,5325469.86
574387.4468,5327207.346
578371.341,5324820.826
579933.0802,5322649.88
570808.6536,5330558.708
538944.5241,5355726.836
552759.6394,5346296.787
573546.2567,5352332.196
493791.4293,5353159.3
527585.75,5342630.805
555419.9608,5331346.626
498057.6399,5365135.607
494938.8889,5369429.551
494253.4568,5361834.793
494253.4568,5361834.793
504668.7057,5344110.706
494385.7197,5370510.782
493441.9365,5370820.639
502166.7974,5364240.007
499804.1784,5368531.48
499804.1784,5368531.48
499619.7359,5371680.859
504815.7891,5366248.41
493999.5724,5374000.285
512687.6107,5364006.178
508556.4492,5364647.065
510241.2164,5364649.762
515911.3815,5364847.776
501939.0065,5370137.229
501507.6298,5371619.174
503109.9574,5368223.372
519290.0086,5368223.628
519761.4206,5368472.27
520479.501,5368629.211
521686.1843,5369868.777
519416.6688,5367205.148
535885.6774,5331530.874
542999.5287,5333771.907
535985.217,5328845.384
530823.3307,5327456.903
523121.1035,5324426.011
527421.3885,5346798.208
550870.0418,5331613.242
540033.96,5347119.68
539687.8303,5352428.105
539851.0545,5352645.383
537084.3475,5347439.408
539826.9297,5361970.178
540031.1973,5362156.878
537342.1997,5364670.545
555229.5489,5342460.46
519559.4889,5337287.362
531332.2764,5351542.377
531621.5291,5317704.973
548851.3438,5328384.607
556324.9586,5354760.606
556855.8136,5355198.179
557623.2991,5354619.201
557190.4071,5354676.595
560518.125,5355359.439
563555.022,5354373.518
554482.1725,5353723.696
511259.7781,5369128.647
566825.2791,5352897.865
570201.0394,5354698.615
570201.0394,5354698.615
501849.6743,5324442.373
461113.8644,5355637.85
467616.7965,5330247.253
469819.4569,5328506.074
495948.8334,5374770.316
500173.7952,5371804.311
497732.8192,5373966.362
502719.6287,5368686.334
539061.2181,5362705.93
535760.8922,5318377.524
555579.4162,5355216.458
508385.4759,5326362.054
507316.497,5370388.322
566936.1797,5329338.866
463679.4109,5331969.267
494841.0716,5352818.541
503343.8572,5316662.841
493589.107,5373815.507
497404.8329,5374398.811
498553.853,5375787.779
500624.9306,5375849.224
487011.2008,5314238.256
556684.421,5353806.941
561679.8911,5356421.792
565867.9336,5355542.338
569650.3352,5355957.923
569673.0308,5354105.413
494034.9754,5368843.862
504420.7836,5344758.893
502844.8761,5364209.391
498203.0123,5369489.051
508556.4492,5364647.065
519776.0445,5364242.285
511487.4495,5368202.81
521000.9708,5366408.033
519416.6688,5367205.148
522011.8422,5338469.471
537084.3475,5347439.408
535855.1508,5346258.247
526263.2334,5343149.464
579849.591,5319715.199
547909.3883,5327265.15
509190.9069,5327165.968
504518.5911,5324845.08
508317.5613,5359274.359
522011.8422,5338469.471
496412.5111,5362789.987
502743.8427,5360349.893
501487.9523,5367790.546
512479.5874,5365179.01
517203.5086,5365592.501
516174.5519,5366237.925
530557.6075,5322978.707
533727.8179,5329449.184
521501.2442,5342512.125
540554.2291,5352218.061
535016.4864,5355269.039
533745.335,5357916.766
530071.0196,5328934.894
548982.6487,5337185.396
528448.3447,5339238.774
559760.4963,5354980.892
558994.4378,5355405.206
531332.2764,5351542.377
579849.591,5319715.199
512849.256,5328222.53
509172.3179,5338867.243
510080.3477,5338930.472
511074.1223,5369591.432
529888.7241,5336127.738
529888.7241,5336127.738
540889.2046,5316775.247
502322.0602,5333550.341
507874.8047,5367332.316
529741.3357,5348569.742
500360.0012,5321478.286
528016.3209,5317778.955
524806.7707,5365064.885
502077.1983,5324689.43
504090.5183,5345314.411
503077.2661,5351457.95
505144.3234,5366372.184
520218.0494,5367084.455
535155.3309,5342734.032
513128.8119,5323499.453
489764.5177,5368850.333
503323.0018,5354020.713
514199.7399,5359100.436
548609.6996,5330049.852
513303.5318,5328501.409
505636.2436,5367453.279
539395.7015,5352981.868
535244.0197,5355085.184
535016.4864,5355269.039
531704.858,5351204.796
532015.2763,5325116.958
516278.4935,5329404.285
532112.4271,5351978.989
545862.951,5327094.08
468346.1156,5382733.742
547777.2252,5325751.145
511383.5656,5368820.127
505122.4408,5320461.501
568594.0554,5356500.929
455998.8311,5316832.488
456869.1006,5319573.807
456869.1006,5319573.807
559534.4057,5354947.645
460006.9582,5318099.785
500399.9766,5354853.556
502532.304,5324905.706
492730.6977,5329047.407
545459.3312,5168195.623
545459.3312,5168195.623
545546.6583,5167887.6
545546.6583,5167887.6
538354.1456,5166047.305
538354.1456,5166047.305
538354.1487,5166046.811
532826.5392,5162218.081
532826.5392,5162218.081
517903.1845,5144747.027
517903.1845,5144747.027
517903.1845,5144747.027
517903.1845,5144747.027
506970.5932,5135279.791
506970.5932,5135279.791
555199.2278,5174388.965
555199.2278,5174388.965
517818.0363,5144685.045
533358.3111,5162220.989
506563.3652,5136452.21
536049.0418,5164026.73
545545.2607,5168072.798
545629.5593,5168166.04
545629.5593,5168166.04
545566.5098,5168072.958
545566.5098,5168072.958
541360.1231,5167888.336
540895.1258,5167514.755
526067.8465,5160919.652
527376.389,5158548.686
527376.389,5158548.686
502287.1932,5146264.267
517924.0602,5144901.417
506584.8616,5136328.773
527376.389,5158548.686
505477.3275,5132747.321
505477.3275,5132747.321
505477.3275,5132747.321
505220.4308,5133210.069
505241.8301,5133179.222
505327.4314,5133055.837
505327.4314,5133055.837
505370.2338,5132994.146
505370.2338,5132994.146
505370.4002,5132808.956
505370.428,5132778.09
505413.3165,5132623.804
505413.4563,5132469.479
505477.3275,5132747.321
505434.4381,5132901.607
505519.9333,5132901.685
505519.9333,5132901.685
505434.2978,5133055.932
505434.2978,5133055.932
505498.4749,5132994.261
505498.6169,5132839.936
463840.8746,5151156.623
462962.0353,5150328.555
505434.2978,5133055.932
505455.6994,5133025.086
505498.5317,5132932.531
505477.1861,5132901.646
505498.6169,5132839.936
505498.702,5132747.341
505498.702,5132747.341
505263.2575,5133117.511
500796.3603,5132652.281
500796.3603,5132652.281
500539.6439,5134658.478
500539.6439,5134658.478
503084.5516,5130554.213
500689.5117,5132467.077
500646.4941,5134565.893
493078.2843,5131359.9
500774.9809,5132683.143
558290.6737,5170837.217
558290.6737,5170837.217
594734.3996,5296256.313
594734.3996,5296256.313
610133.1947,5292730.071
610133.1947,5292730.071
603282.9586,5285779.629
603282.9586,5285779.629
564466.2702,5195102.41
563636.947,5195494.85
555432.9725,5190443.182
556258.6473,5190450.879
560260.0322,5190489.781
598951.0843,5215828.146
576932.871,5214421.598
566872.92,5212540.262
571706.6426,5217566.988
567533.1483,5257961.778
613242.232,5292357.574
613242.232,5292357.574
571905.8147,5192254.405
571016.8608,5192243.796
565901.3264,5187739.941
566732.1573,5213804.418
571706.6426,5217566.988
577892.5436,5229654.649
575925.7199,5228826.376
574140.9897,5253595.606
558501.583,5170993.608
558501.583,5170993.608
564966.4085,5180166.53
564966.4085,5180166.53
669835.0002,5326582.683
669835.0002,5326582.683
684714.8056,5325683.003
600539.3468,5291382.521
600539.3468,5291382.521
675374.2919,5310619.871
675421.1846,5309076.344
640429.2327,5258729.055
601820.9181,5216957.312
594013.8088,5217322.58
578252.1492,5229505.025
609333.1142,5218943.539
601127.4595,5218057.005
601142.7081,5217161.856
572509.4103,5189606.739
572509.4103,5189606.739
628589.1646,5261916.392
628589.1646,5261916.392
628589.1646,5261916.392
676652.412,5306178.491
676652.412,5306178.491
633212.5788,5256491.442
630719.38,5252729.374
564966.4085,5180166.53
600094.7762,5218039.502
595254.4217,5217527.606
605064.0786,5253820.241
566619.9493,5180246.367
566619.9493,5180246.367
566619.9493,5180246.367
566619.9493,5180246.367
566619.9493,5180246.367
566619.9493,5180246.367
573831.4997,5192308.711
573832.2609,5192246.977
576317.2166,5193266.04
640102.4214,5258381.496
563652.3795,5194044.093
563652.3795,5194044.093
559675.7284,5193879.646
562377.1716,5190511.444
562377.1716,5190511.444
577045.1082,5213898.214
577045.1082,5213898.214
587263.675,5223301.763
571693.4197,5192313.601
571693.4197,5192313.601
609945.4997,5277285.943
609945.4997,5277285.943
601003.8528,5259615.909
694735.4713,5322243.825
694735.4713,5322243.825
579003.6213,5193393.545
579003.2139,5193424.412
578994.2507,5194103.487
578992.2135,5194257.822
578992.2135,5194257.822
571273.553,5190240.209
601820.9181,5216957.312
608152.8206,5292878.109
608152.8206,5292878.109
608008.8773,5292782.785
608008.8773,5292782.785
608341.2534,5292819.862
608323.3202,5292665.123
608323.3202,5292665.123
606458.7997,5293309.99
606458.7997,5293309.99
609442.8642,5294014.02
609455.0739,5293365.745
609590.8285,5293893.289
609590.8285,5293893.289
609675.7986,5293802.251
609600.1435,5293399.365
609600.1435,5293399.365
609604.2185,5293183.274
567335.8261,5180717.398
567335.8261,5180717.398
567335.8261,5180717.398
534392.1232,5269343.22
534392.1232,5269343.22
504199.2906,5278597.85
504199.2906,5278597.85
526560.9126,5282515.478
526560.9126,5282515.478
557861.231,5270701.842
557861.231,5270701.842
560427.4673,5277057.047
560427.4673,5277057.047
556323.612,5278528.849
556323.612,5278528.849
582944.7594,5295952.358
582944.7594,5295952.358
560573.833,5277027.689
556656.145,5278655.565
558391.337,5272003.824
558044.6724,5273266.21
534392.1232,5269343.22
534392.1232,5269343.22
564920.7601,5282045.299
564920.7601,5282045.299
559226.5313,5280255.688
561291.5378,5280215.272
562817.3205,5281837.002
560500.4907,5284097.236
526560.9126,5282515.478
526560.9126,5282515.478
561313.0383,5280153.748
594665.4655,5296656.606
594665.4655,5296656.606
586526.2317,5302674.127
586526.2317,5302674.127
510149.8126,5286940.343
510149.8126,5286940.343
526180.4706,5288317.71
526180.4706,5288317.71
526180.4706,5288317.71
526180.4706,5288317.71
553004.0052,5283437.504
553546.2508,5290203.906
553546.2508,5290203.906
472350.8661,5380767.037
483790.291,5383099.215
480520.0303,5384962.514
548958.9925,5293559.35
548958.9925,5293559.35
440536.2806,5338339.918
440536.2806,5338339.918
551474.9486,5293735.536
551474.9486,5293735.536
553301.4464,5294215.162
472350.8661,5380767.037
583717.5026,5305813.22
583717.5026,5305813.22
588924.1739,5307527.392
588924.1739,5307527.392
588924.1739,5307527.392
588924.1739,5307527.392
583717.5026,5305813.22
583717.5026,5305813.22
498337.9547,5276620.959
498337.9547,5276620.959
534337.2332,5268015.409
534337.2332,5268015.409
551161.2688,5293917.996
566945.781,5299913.93
566945.781,5299913.93
562758.2523,5298909.979
562758.2523,5298909.979
553316.8941,5283409.494
555388.3258,5269350.303
535784.7263,5256786.851
535784.7263,5256786.851
555393.1098,5266633.465
535223.9461,5259530.993
535223.9461,5259530.993
535223.9461,5259530.993
535223.9461,5259530.993
557728.4173,5269342.075
557728.4173,5269342.075
561409.6282,5270954.155
561409.6282,5270954.155
557438.3632,5269092.229
557438.3632,5269092.229
535131.0095,5261074
535131.0095,5261074
535131.0095,5261074
535131.0095,5261074
584416.8985,5281924.52
584416.8985,5281924.52
577561.6956,5278432.901
577561.6956,5278432.901
577561.6956,5278432.901
577561.6956,5278432.901
571474.3979,5274650.096
571474.3979,5274650.096
582432.6114,5280691.924
582432.6114,5280691.924
506871.714,5258256.402
506871.714,5258256.402
506871.714,5258256.402
506871.714,5258256.402
503692.9032,5254086.099
503692.9032,5254086.099
661889.3508,5329288.03
661889.3508,5329288.03
661889.3508,5329288.03
661889.3508,5329288.03
554969.0594,5269500.708
554969.0594,5269500.708
535784.7263,5256786.851
496289.1509,5362728.326
496289.1509,5362728.326
513269.2894,5361259.533
513269.2894,5361259.533
502911.6881,5353217.756
502911.6881,5353217.756
513149.1557,5323653.867
542887.4186,5301538.181
494171.166,5361773.132
494171.166,5361773.132
513149.1557,5323653.867
496373.1245,5365321.829
440536.2806,5338339.918
494171.166,5361773.132
494171.166,5361773.132
513149.1557,5323653.867
533433.8766,5312404.926
533433.8766,5312404.926
501345.8018,5359608.457
501345.8018,5359608.457
542887.4186,5301538.181
502911.6881,5353217.756
440536.2806,5338339.918
579702.4756,5319867.559
579702.4756,5319867.559
493986.1235,5361742.465
493986.1235,5361742.465
749304.1752,5320024.171
749304.1752,5320024.171
552678.4205,5168902.561
553790.1436,5168140.644
553790.1436,5168140.644
553980.0097,5168296.685
553980.0097,5168296.685
552678.4205,5168902.561
557333.5436,5296723.534
557333.5436,5296723.534
557333.5436,5296723.534
557333.5436,5296723.534
562758.2523,5298909.979
562758.2523,5298909.979
584682.4386,5306568.311
584682.4386,5306568.311
584682.4386,5306568.311
584682.4386,5306568.311
578219.2946,5189708.693
578219.2946,5189708.693
593306.1047,5218083.288
578219.2946,5189708.693
578219.2946,5189708.693
594343.0962,5203187.11
594343.0962,5203187.11
601881.4058,5208498.307
601881.4058,5208498.307
601881.4058,5208498.307
601881.4058,5208498.307
616375.2101,5222103.606
616375.2101,5222103.606
582296.4705,5192511.772
644641.902,5255217.736
631379.715,5239093.824
631379.715,5239093.824
638524.04,5248028.434
640476.2724,5258513.983
634667.042,5257018.79
635067.5955,5242296.346
635067.5955,5242296.346
635067.5955,5242296.346
635067.5955,5242296.346
637153.4201,5245618.232
637153.4201,5245618.232
616375.2101,5222103.606
616375.2101,5222103.606
746398.6512,5315631.391
746398.6512,5315631.391
746398.6512,5315631.391
746398.6512,5315631.391
610705.7011,5218814.597
638067.7617,5247801.517
638067.7617,5247801.517
635670.8644,5255281.503
633944.2629,5255643.345
652014.1126,5261087.518
652014.1126,5261087.518
671829.4027,5278751.22
691563.141,5289008.315
691563.141,5289008.315
691563.141,5289008.315
691563.141,5289008.315
